FID,OBJECTID,PNMM,Lat,Lon
1431,1621,-3.800000000000000,621964.059299999964423,9759193.621600000187755
1432,1622,-3.800000000000000,621976.129300000029616,9759157.841600000858307
1433,1623,-3.900000000000000,621979.139300000038929,9759169.711600000038743
1434,1624,-3.900000000000000,621973.299299999955110,9759146.791600000113249
1435,1625,-4.000000000000000,621974.619300000020303,9759167.411000000312924
1436,1626,-4.000000000000000,621976.849300000001676,9759162.870999999344349
1437,1627,-4.400000000000000,621961.009300000034273,9759189.530999999493361
1438,1628,-0.900000000000000,621993.349300000001676,9759075.501000000163913
1439,1630,-1.100000000000000,621998.279300000052899,9759073.471000000834465
1440,1631,-1.100000000000000,621985.109300000010990,9759196.591000000014901
1441,1632,-1.100000000000000,621994.329299999983050,9759192.471000000834465
1442,1633,-1.100000000000000,622005.299299999955110,9759078.600999999791384
1443,1635,-1.400000000000000,622005.269300000043586,9759083.700999999418855
1444,1636,-1.800000000000000,622006.409300000057556,9759088.770999999716878
1445,1637,-1.800000000000000,621988.049299999955110,9759189.690999999642372
1446,1638,-1.900000000000000,621984.199299999978393,9759109.901000000536442
1447,1639,-1.900000000000000,622007.249300000024959,9759171.210999999195337
1448,1640,-2.300000000000000,621987.019300000043586,9759184.781600000336766
1449,1641,-2.400000000000000,621985.949299999978393,9759114.911000000312924
1450,1642,-2.500000000000000,622005.439299999969080,9759166.481000000610948
1451,1643,-2.900000000000000,621987.689299999969080,9759119.901000000536442
1452,1644,-3.000000000000000,621985.279300000052899,9759180.031600000336766
1453,1645,-3.100000000000000,622002.979300000006333,9759161.991599999368191
1454,1646,-3.100000000000000,621989.329299999983050,9759124.631599999964237
1455,1647,-3.500000000000000,621990.849300000001676,9759129.721599999815226
1456,1648,-3.500000000000000,622000.609300000010990,9759157.371600000187755
1457,1649,-3.600000000000000,621992.519300000043586,9759134.461600000038743
1458,1650,-3.600000000000000,621997.499300000024959,9759161.291600000113249
1459,1651,-3.700000000000000,621994.709299999987707,9759140.281600000336766
1460,1652,-3.800000000000000,621987.689299999969080,9759164.431600000709295
1461,1653,-3.900000000000000,621998.869300000020303,9759152.491599999368191
1462,1654,-3.900000000000000,621997.339299999992363,9759147.381599999964237
1463,1656,-1.500000000000000,622010.029300000052899,9759178.520999999716878
1464,1657,-2.000000000000000,622007.789299999945797,9759093.700999999418855
1465,1658,-2.000000000000000,622031.959299999987707,9759157.251000000163913
1466,1659,-2.300000000000000,622009.109300000010990,9759099.521600000560284
1467,1660,-2.500000000000000,622030.509300000034273,9759152.460999999195337
1468,1661,-2.600000000000000,622010.539299999945797,9759104.350999999791384
1469,1662,-3.000000000000000,622012.389300000038929,9759109.091600000858307
1470,1663,-3.100000000000000,622014.939299999969080,9759116.331599999219179
1471,1664,-3.300000000000000,622027.709299999987707,9759148.311599999666214
1472,1665,-3.300000000000000,622016.479300000006333,9759151.441600000485778
1473,1666,-3.300000000000000,622012.459299999987707,9759155.641599999740720
1474,1667,-3.300000000000000,622016.469299999997020,9759121.521600000560284
1475,1668,-3.500000000000000,622018.429299999959767,9759126.461600000038743
1476,1669,-3.700000000000000,622025.969299999997020,9759143.531600000336766
1477,1670,-3.800000000000000,622020.069299999973737,9759131.341600000858307
1478,1671,-3.800000000000000,622022.399300000048243,9759135.851600000634789
1479,1674,-1.500000000000000,622032.919299999950454,9759162.161000000312924
1480,1679,-1.600000000000000,622031.089299999992363,9759766.401000000536442
1481,1680,-1.700000000000000,622017.199299999978393,9759673.460999999195337
1482,1681,-1.800000000000000,622021.839299999992363,9759725.280999999493361
1483,1682,-1.800000000000000,622030.229300000006333,9759760.370999999344349
1484,1683,-1.900000000000000,622029.309299999964423,9759754.061000000685453
1485,1684,-1.900000000000000,622028.529300000052899,9759748.280999999493361
1486,1685,-1.900000000000000,622021.569299999973737,9759697.350999999791384
1487,1686,-1.900000000000000,622022.669299999950454,9759708.731000000610948
1488,1687,-1.900000000000000,622020.929299999959767,9759689.551000000908971
1489,1688,-1.900000000000000,622022.149300000048243,9759703.700999999418855
1490,1689,-2.000000000000000,622011.259300000034273,9759621.841000000014901
1491,1690,-2.000000000000000,622020.399300000048243,9759683.311000000685453
1492,1691,-2.000000000000000,622023.359300000010990,9759715.071000000461936
1493,1692,-2.000000000000000,622019.819299999973737,9759677.801000000908971
1494,1693,-2.000000000000000,622023.969299999997020,9759720.251000000163913
1495,1694,-2.000000000000000,622018.929299999959767,9759666.130999999120831
1496,1695,-2.100000000000000,622025.339299999992363,9759729.190999999642372
1497,1696,-2.100000000000000,622026.659300000057556,9759736.260999999940395
1498,1697,-2.100000000000000,622018.669299999950454,9759660.891000000759959
1499,1698,-2.100000000000000,622014.029300000052899,9759609.940999999642372
1500,1699,-2.100000000000000,622014.639300000038929,9759617.921000000089407
1501,1700,-2.200000000000000,622027.859300000010990,9759743.020999999716878
1502,1701,-2.200000000000000,622013.649300000048243,9759604.760999999940395
1503,1702,-2.300000000000000,622015.289299999945797,9759625.641599999740720
1504,1703,-2.300000000000000,622018.459299999987707,9759655.411599999293685
1505,1704,-2.300000000000000,622015.869300000020303,9759631.261600000783801
1506,1705,-2.400000000000000,622017.279300000052899,9759641.661000000312924
1507,1706,-2.400000000000000,622016.509300000034273,9759636.301000000908971
1508,1707,-2.400000000000000,622018.039299999945797,9759648.401000000536442
1509,1708,-2.400000000000000,622013.299299999955110,9759599.350999999791384
1510,1709,-2.900000000000000,622013.229300000006333,9759594.321000000461936
1511,1710,-2.900000000000000,622010.339299999992363,9759577.901000000536442
1512,1711,-2.900000000000000,622029.189299999969080,9759674.151000000536442
1513,1712,-2.900000000000000,622012.889300000038929,9759588.950999999418855
1514,1713,-3.000000000000000,622027.919299999950454,9759724.821599999442697
1515,1714,-3.000000000000000,622011.859300000010990,9759583.101600000634789
1516,1715,-3.100000000000000,622012.279300000052899,9759572.841600000858307
1517,1716,-3.700000000000000,622024.849300000001676,9759624.161599999293685
1518,1717,-3.800000000000000,622022.069299999973737,9759570.211600000038743
1519,1718,-3.900000000000000,622023.399300000048243,9759577.291600000113249
1520,1719,-3.900000000000000,622030.289299999945797,9759621.651599999517202
1521,1720,-4.000000000000000,622024.569299999973737,9759582.491000000387430
1522,1721,-4.000000000000000,622026.729300000006333,9759592.251000000163913
1523,1722,-4.000000000000000,622029.139300000038929,9759603.421000000089407
1524,1723,-4.000000000000000,622032.349300000001676,9759616.981000000610948
1525,1724,-4.000000000000000,622027.879300000029616,9759597.780999999493361
1526,1725,-4.000000000000000,622030.799299999955110,9759610.450999999418855
1527,1727,-1.400000000000000,622033.959299999987707,9759784.110999999567866
1528,1729,-1.600000000000000,622034.989300000015646,9759789.171000000089407
1529,1730,-1.600000000000000,622036.149300000048243,9759794.450999999418855
1530,1731,-1.800000000000000,622037.559299999964423,9759799.421000000089407
1531,1732,-1.900000000000000,622038.889300000038929,9759804.430999999865890
1532,1733,-1.900000000000000,622040.869300000020303,9759809.680999999865890
1533,1734,-1.900000000000000,622047.259300000034273,9759829.950999999418855
1534,1735,-2.000000000000000,622056.199299999978393,9759853.380999999120831
1535,1736,-2.000000000000000,622053.869300000020303,9759844.460999999195337
1536,1737,-2.000000000000000,622043.789299999945797,9759814.571000000461936
1537,1738,-2.000000000000000,622036.289299999945797,9759773.981000000610948
1538,1739,-2.200000000000000,622046.449299999978393,9759824.710999999195337
1539,1740,-2.300000000000000,622057.389300000038929,9759596.221599999815226
1540,1741,-2.400000000000000,622057.669299999950454,9759859.581000000238419
1541,1742,-2.500000000000000,622050.589299999992363,9759574.251000000163913
1542,1743,-2.600000000000000,622055.899300000048243,9759591.100999999791384
1543,1744,-2.600000000000000,622054.399300000048243,9759586.001000000163913
1544,1745,-2.900000000000000,622052.039299999945797,9759579.081000000238419
1545,1746,-3.200000000000000,622057.779300000052899,9759718.071599999442697
1546,1747,-3.200000000000000,622056.009300000034273,9759819.911599999293685
1547,1748,-3.300000000000000,622046.099300000001676,9759770.901599999517202
1548,1749,-3.400000000000000,622048.349300000001676,9759617.691600000485778
1549,1750,-3.400000000000000,622044.159300000057556,9759569.811599999666214
1550,1751,-3.500000000000000,622051.659300000057556,9759736.481599999591708
1551,1752,-3.500000000000000,622056.859300000010990,9759758.291600000113249
1552,1753,-3.500000000000000,622037.279300000052899,9759720.891599999740720
1553,1754,-3.500000000000000,622053.359300000010990,9759743.801599999889731
1554,1755,-3.600000000000000,622054.999300000024959,9759750.391599999740720
1555,1756,-3.600000000000000,622049.719299999997020,9759727.391599999740720
1556,1757,-3.600000000000000,622047.229300000006333,9759720.751599999144673
1557,1758,-3.700000000000000,622038.299299999955110,9759669.881599999964237
1558,1759,-3.700000000000000,622047.179299999959767,9759715.391599999740720
1559,1760,-3.800000000000000,622038.339299999992363,9759619.671599999070168
1560,1761,-3.800000000000000,622046.139300000038929,9759710.111600000411272
1561,1762,-3.900000000000000,622045.059299999964423,9759704.681600000709295
1562,1763,-3.900000000000000,622042.639300000038929,9759689.691600000485778
1563,1764,-3.900000000000000,622043.769300000043586,9759697.191600000485778
1564,1765,-4.000000000000000,622034.679299999959767,9759628.071000000461936
1565,1766,-4.000000000000000,622035.739300000015646,9759634.120999999344349
1566,1767,-4.000000000000000,622036.489300000015646,9759639.591000000014901
1567,1768,-4.000000000000000,622037.209299999987707,9759645.190999999642372
1568,1769,-4.000000000000000,622038.079299999983050,9759652.770999999716878
1569,1770,-4.100000000000000,622041.769300000043586,9759684.430999999865890
1570,1771,-4.100000000000000,622039.109300000010990,9759661.651000000536442
1571,1772,-4.100000000000000,622047.889300000038929,9759665.481000000610948
1572,1773,-4.200000000000000,622040.729300000006333,9759676.110999999567866
1573,1775,-0.500000000000000,622078.439299999969080,9759749.610999999567866
1574,1776,-1.000000000000000,622076.189299999969080,9759745.120999999344349
1575,1777,-1.200000000000000,622080.449299999978393,9759754.280999999493361
1576,1778,-1.400000000000000,622070.499300000024959,9759707.760999999940395
1577,1779,-1.500000000000000,622058.179299999959767,9759870.171000000089407
1578,1780,-1.600000000000000,622081.989300000015646,9759759.071000000461936
1579,1781,-1.700000000000000,622073.789299999945797,9759740.311000000685453
1580,1782,-1.800000000000000,622069.219299999997020,9759702.841000000014901
1581,1783,-1.800000000000000,622060.759300000034273,9759608.280999999493361
1582,1784,-1.800000000000000,622065.879300000029616,9759694.391000000759959
1583,1785,-1.800000000000000,622062.179299999959767,9759617.880999999120831
1584,1787,-1.900000000000000,622062.239300000015646,9759875.471000000834465
1585,1788,-1.900000000000000,622064.879300000029616,9759637.751000000163913
1586,1790,-2.000000000000000,622063.679299999959767,9759628.401000000536442
1587,1792,-2.000000000000000,622065.299299999955110,9759642.790999999269843
1588,1793,-2.000000000000000,622062.989300000015646,9759623.040999999269843
1589,1795,-2.100000000000000,622059.229300000006333,9759865.141000000759959
1590,1796,-2.100000000000000,622067.279300000052899,9759715.821000000461936
1591,1797,-2.100000000000000,622072.779300000052899,9759720.971000000834465
1592,1798,-2.100000000000000,622072.029300000052899,9759734.030999999493361
1593,1799,-2.200000000000000,622070.299299999955110,9759901.600999999791384
1594,1800,-2.300000000000000,622063.729300000006333,9759688.451600000262260
1595,1801,-2.300000000000000,622071.549299999955110,9759728.991599999368191
1596,1802,-2.400000000000000,622059.679299999959767,9759603.331000000238419
1597,1803,-2.400000000000000,622057.959299999987707,9759614.551000000908971
1598,1804,-2.400000000000000,622072.419299999950454,9759906.821000000461936
1599,1805,-2.500000000000000,622064.869300000020303,9759668.091000000014901
1600,1806,-2.500000000000000,622065.779300000052899,9759647.901000000536442
1601,1807,-2.500000000000000,622062.939299999969080,9759682.581000000238419
1602,1808,-2.500000000000000,622076.929299999959767,9759917.141000000759959
1603,1810,-2.600000000000000,622074.559299999964423,9759912.010999999940395
1604,1811,-2.700000000000000,622081.619300000020303,9759927.180999999865890
1605,1812,-2.700000000000000,622064.059299999964423,9759673.030999999493361
1606,1813,-2.800000000000000,622079.049299999955110,9759921.751000000163913
1607,1814,-3.200000000000000,622072.909300000057556,9759766.401599999517202
1608,1815,-3.200000000000000,622069.489300000015646,9759808.921599999070168
1609,1816,-3.300000000000000,622060.479300000006333,9759665.661599999293685
1610,1817,-3.300000000000000,622068.169299999950454,9759868.171599999070168
1611,1818,-3.300000000000000,622076.499300000024959,9759866.751599999144673
1612,1819,-3.400000000000000,622066.249300000024959,9759817.341600000858307
1613,1820,-3.500000000000000,622070.539299999945797,9759813.811599999666214
1614,1821,-3.500000000000000,622068.449299999978393,9759803.901599999517202
1615,1822,-3.500000000000000,622059.799299999955110,9759769.731599999591708
1616,1823,-3.600000000000000,622061.109300000010990,9759774.751599999144673
1617,1824,-3.600000000000000,622058.109300000010990,9759763.331599999219179
1618,1825,-3.600000000000000,622062.469299999997020,9759779.871600000187755
1619,1826,-3.600000000000000,622082.689299999969080,9759860.031600000336766
1620,1827,-3.600000000000000,622077.799299999955110,9759815.591600000858307
1621,1828,-3.700000000000000,622081.559299999964423,9759854.911599999293685
1622,1829,-3.700000000000000,622063.869300000020303,9759785.311599999666214
1623,1830,-3.700000000000000,622067.429299999959767,9759798.741599999368191
1624,1831,-3.700000000000000,622079.179299999959767,9759845.741599999368191
1625,1832,-3.700000000000000,622065.799299999955110,9759792.321599999442697
1626,1833,-3.700000000000000,622077.559299999964423,9759840.091600000858307
1627,1834,-3.800000000000000,622075.609300000010990,9759833.461600000038743
1628,1835,-3.800000000000000,622073.939299999969080,9759827.681600000709295
1629,1839,-0.600000000000000,622096.499300000024959,9760065.110999999567866
1630,1841,-1.300000000000000,622097.949299999978393,9760060.051599999889731
1631,1843,-1.600000000000000,622087.499300000024959,9759780.130999999120831
1632,1844,-1.600000000000000,622097.909300000057556,9759810.571000000461936
1633,1845,-1.700000000000000,622094.569299999973737,9760035.141000000759959
1634,1846,-1.700000000000000,622097.019300000043586,9760054.960999999195337
1635,1847,-1.700000000000000,622095.019300000043586,9760040.501000000163913
1636,1848,-1.700000000000000,622083.319299999973737,9759764.100999999791384
1637,1849,-1.700000000000000,622094.439299999969080,9760020.971000000834465
1638,1850,-1.700000000000000,622088.849300000001676,9759785.190999999642372
1639,1851,-1.800000000000000,622094.419299999950454,9760029.251000000163913
1640,1852,-1.800000000000000,622095.819299999973737,9760046.981000000610948
1641,1853,-1.800000000000000,622100.349300000001676,9760068.450999999418855
1642,1854,-1.800000000000000,622094.479300000006333,9759804.801000000908971
1643,1855,-1.800000000000000,622098.659300000057556,9759817.841000000014901
1644,1856,-1.900000000000000,622099.709299999987707,9759823.001000000163913
1645,1857,-1.900000000000000,622102.209299999987707,9759838.710999999195337
1646,1859,-1.900000000000000,622102.989300000015646,9759845.001000000163913
1647,1860,-2.000000000000000,622103.949299999978393,9759852.651000000536442
1648,1861,-2.000000000000000,622084.829299999983050,9759769.760999999940395
1649,1862,-2.000000000000000,622091.129300000029616,9759794.171000000089407
1650,1863,-2.000000000000000,622086.249300000024959,9759775.210999999195337
1651,1864,-2.000000000000000,622094.839299999992363,9760010.671000000089407
1652,1865,-2.100000000000000,622107.399300000048243,9759872.600999999791384
1653,1866,-2.100000000000000,622092.699299999978393,9759799.401000000536442
1654,1867,-2.100000000000000,622101.529300000052899,9759833.690999999642372
1655,1868,-2.200000000000000,622105.779300000052899,9759866.981000000610948
1656,1869,-2.300000000000000,622104.529300000052899,9759857.821599999442697
1657,1870,-2.300000000000000,622102.759300000034273,9760078.991599999368191
1658,1871,-2.300000000000000,622100.769300000043586,9759828.481599999591708
1659,1872,-2.300000000000000,622086.629300000029616,9759938.701600000262260
1660,1873,-2.300000000000000,622101.549299999955110,9760073.681600000709295
1661,1874,-2.400000000000000,622094.989300000015646,9760005.450999999418855
1662,1875,-2.500000000000000,622084.359300000010990,9759933.350999999791384
1663,1878,-2.500000000000000,622095.239300000015646,9760000.341000000014901
1664,1879,-2.600000000000000,622106.809299999964423,9760064.870999999344349
1665,1880,-2.600000000000000,622088.309299999964423,9759943.481000000610948
1666,1881,-2.800000000000000,622085.499300000024959,9759915.491000000387430
1667,1882,-2.800000000000000,622089.749300000024959,9759948.311000000685453
1668,1883,-2.800000000000000,622088.259300000034273,9759813.561000000685453
1669,1884,-2.900000000000000,622091.179299999959767,9759953.530999999493361
1670,1886,-3.000000000000000,622092.599300000001676,9759959.301599999889731
1671,1887,-3.000000000000000,622101.909300000057556,9759862.081599999219179
1672,1888,-3.000000000000000,622103.019300000043586,9759971.931600000709295
1673,1889,-3.100000000000000,622094.299299999955110,9759969.921599999070168
1674,1890,-3.100000000000000,622103.269300000043586,9760014.641599999740720
1675,1891,-3.300000000000000,622107.509300000034273,9759911.431600000709295
1676,1892,-3.300000000000000,622095.929299999959767,9759964.511600000783801
1677,1893,-3.400000000000000,622102.969299999997020,9759966.371600000187755
1678,1894,-3.400000000000000,622095.459299999987707,9759913.451600000262260
1679,1895,-3.400000000000000,622097.989300000015646,9759922.701600000262260
1680,1896,-3.400000000000000,622102.319299999973737,9759948.091600000858307
1681,1897,-3.400000000000000,622103.069299999973737,9759960.661599999293685
1682,1898,-3.500000000000000,622102.839299999992363,9759955.661599999293685
1683,1899,-3.500000000000000,622103.299299999955110,9759976.981599999591708
1684,1900,-3.500000000000000,622099.159300000057556,9759927.731599999591708
1685,1901,-3.500000000000000,622093.299299999955110,9759905.391599999740720
1686,1902,-3.500000000000000,622100.229300000006333,9759932.911599999293685
1687,1903,-3.500000000000000,622087.389300000038929,9759881.081599999219179
1688,1904,-3.600000000000000,622091.699299999978393,9759899.181600000709295
1689,1905,-3.600000000000000,622101.199299999978393,9759938.661599999293685
1690,1906,-3.600000000000000,622088.889300000038929,9759888.371600000187755
1691,1907,-3.600000000000000,622090.119300000020303,9759893.271600000560284
1692,1908,-3.600000000000000,622085.099300000001676,9759871.501599999144673
1693,1909,-3.600000000000000,622104.159300000057556,9759982.131599999964237
1694,1910,-3.700000000000000,622090.789299999945797,9759863.961600000038743
1695,1911,-3.800000000000000,622104.739300000015646,9759987.241599999368191
1696,1912,-3.900000000000000,622105.709299999987707,9759995.881599999964237
1697,1913,-3.900000000000000,622106.429299999959767,9760001.471599999815226
1698,1914,-3.900000000000000,622107.319299999973737,9760007.861600000411272
1699,1916,-1.100000000000000,622129.939299999969080,9759990.421000000089407
1700,1917,-1.300000000000000,622124.409300000057556,9759931.561599999666214
1701,1918,-1.300000000000000,622123.529300000052899,9759926.191600000485778
1702,1919,-1.400000000000000,622125.149300000048243,9759937.591000000014901
1703,1920,-1.500000000000000,622128.309299999964423,9759980.530999999493361
1704,1923,-1.600000000000000,622125.899300000048243,9759950.061000000685453
1705,1924,-1.600000000000000,622122.009300000034273,9759918.700999999418855
1706,1925,-1.700000000000000,622126.019300000043586,9759955.401000000536442
1707,1926,-1.700000000000000,622111.299299999955110,9759882.081000000238419
1708,1927,-1.700000000000000,622120.809299999964423,9759913.501000000163913
1709,1928,-1.800000000000000,622130.489300000015646,9759995.411000000312924
1710,1929,-1.800000000000000,622109.339299999992363,9759877.280999999493361
1711,1930,-1.800000000000000,622130.339299999992363,9760001.721000000834465
1712,1932,-1.900000000000000,622126.759300000034273,9759968.591000000014901
1713,1933,-1.900000000000000,622127.459299999987707,9759975.040999999269843
1714,1934,-2.100000000000000,622118.089299999992363,9759903.491000000387430
1715,1935,-2.100000000000000,622114.129300000029616,9759889.991000000387430
1716,1936,-2.200000000000000,622116.599300000001676,9759898.040999999269843
1717,1937,-2.400000000000000,622131.749300000024959,9760039.010999999940395
1718,1939,-2.500000000000000,622123.479300000006333,9759962.901000000536442
1719,1940,-2.600000000000000,622114.689299999969080,9759910.161000000312924
1720,1941,-2.700000000000000,622130.169299999950454,9760034.010999999940395
1721,1942,-2.800000000000000,622128.459299999987707,9760028.960999999195337
1722,1943,-2.800000000000000,622125.669299999950454,9760016.801000000908971
1723,1944,-3.000000000000000,622126.649300000048243,9760023.601600000634789
1724,1945,-3.100000000000000,622127.649300000048243,9760064.131599999964237
1725,1946,-3.400000000000000,622109.719299999997020,9759963.541600000113249
1726,1947,-3.500000000000000,622120.759300000034273,9760078.021600000560284
1727,1948,-3.600000000000000,622117.409300000057556,9760064.391599999740720
1728,1949,-3.600000000000000,622119.669299999950454,9760071.601600000634789
1729,1950,-3.700000000000000,622115.369300000020303,9760050.181600000709295
1730,1951,-3.700000000000000,622116.889300000038929,9760057.421599999070168
1731,1952,-3.700000000000000,622113.759300000034273,9760042.141599999740720
1732,1953,-3.900000000000000,622112.519300000043586,9760036.881599999964237
1733,1954,-3.900000000000000,622110.139300000038929,9760024.091600000858307
1734,1955,-3.900000000000000,622111.579299999983050,9760030.871600000187755
1735,1956,-4.000000000000000,622116.489300000015646,9760013.821000000461936
1736,1957,-1.700000000000000,622137.219299999997020,9760077.510999999940395
1737,1958,-1.800000000000000,622136.559299999964423,9760071.911000000312924
1738,1959,-1.900000000000000,622137.029300000052899,9760058.950999999418855
1739,1960,-2.000000000000000,622134.349300000001676,9760054.401000000536442
1740,1961,-2.100000000000000,622133.629300000029616,9760049.221000000834465
1741,1962,-2.200000000000000,622132.879300000029616,9760044.251000000163913
1742,1964,-2.200000000000000,622102.519300000043586,9760087.901000000536442
1743,1965,-2.300000000000000,622102.759300000034273,9760078.991599999368191
1744,1966,-2.300000000000000,622101.549299999955110,9760073.681600000709295
1745,1967,-2.400000000000000,622103.429299999959767,9760092.891000000759959
1746,1968,-2.600000000000000,622104.569299999973737,9760099.430999999865890
1747,1969,-2.800000000000000,622106.739300000015646,9760111.960999999195337
1748,1970,-2.900000000000000,622105.539299999945797,9760104.370999999344349
1749,1971,-2.900000000000000,622107.499300000024959,9760123.270999999716878
1750,1972,-2.900000000000000,622107.129300000029616,9760117.071000000461936
1751,1976,-2.400000000000000,622124.929299999959767,9760230.010999999940395
1752,1977,-2.500000000000000,622121.079299999983050,9760217.991000000387430
1753,1978,-2.500000000000000,622123.079299999983050,9760225.010999999940395
1754,1979,-2.700000000000000,622109.099300000001676,9760139.510999999940395
1755,1980,-2.700000000000000,622117.989300000015646,9760113.561000000685453
1756,1981,-2.800000000000000,622109.909300000057556,9760144.790999999269843
1757,1982,-2.800000000000000,622108.419299999950454,9760133.950999999418855
1758,1983,-2.800000000000000,622107.879300000029616,9760128.680999999865890
1759,1984,-2.800000000000000,622127.089299999992363,9760235.471000000834465
1760,1985,-2.800000000000000,622110.329299999983050,9760149.940999999642372
1761,1986,-2.900000000000000,622117.839299999992363,9760201.421000000089407
1762,1987,-3.000000000000000,622113.219299999997020,9760163.431600000709295
1763,1988,-3.100000000000000,622117.209299999987707,9760196.141599999740720
1764,1989,-3.100000000000000,622129.089299999992363,9760240.251599999144673
1765,1990,-3.100000000000000,622124.819299999973737,9760109.981599999591708
1766,1991,-3.100000000000000,622127.249300000024959,9760145.321599999442697
1767,1992,-3.100000000000000,622127.719299999997020,9760151.951600000262260
1768,1993,-3.100000000000000,622129.239300000015646,9760158.381599999964237
1769,1994,-3.100000000000000,622126.839299999992363,9760140.131599999964237
1770,1995,-3.100000000000000,622111.319299999973737,9760155.181600000709295
1771,1996,-3.200000000000000,622118.479300000006333,9760206.381599999964237
1772,1997,-3.200000000000000,622128.729300000006333,9760164.071599999442697
1773,1998,-3.200000000000000,622126.439299999969080,9760133.831599999219179
1774,1999,-3.200000000000000,622119.689299999969080,9760161.641599999740720
1775,2000,-3.200000000000000,622132.779300000052899,9760112.811599999666214
1776,2001,-3.200000000000000,622125.909300000057556,9760124.791600000113249
1777,2002,-3.300000000000000,622124.059299999964423,9760103.151599999517202
1778,2003,-3.300000000000000,622125.269300000043586,9760115.091600000858307
1779,2004,-3.300000000000000,622116.319299999973737,9760188.621600000187755
1780,2005,-3.300000000000000,622115.739300000015646,9760183.351600000634789
1781,2006,-3.300000000000000,622122.619300000020303,9760089.991599999368191
1782,2007,-3.300000000000000,622130.809299999964423,9760245.061599999666214
1783,2008,-3.400000000000000,622123.369300000020303,9760096.981599999591708
1784,2009,-3.400000000000000,622114.959299999987707,9760176.821599999442697
1785,2010,-3.400000000000000,622129.319299999973737,9760174.411599999293685
1786,2011,-3.500000000000000,622120.759300000034273,9760078.021600000560284
1787,2012,-3.500000000000000,622128.979300000006333,9760169.231599999591708
1788,2013,-3.500000000000000,622122.009300000034273,9760084.861600000411272
1789,2014,-3.500000000000000,622113.719299999997020,9760168.661599999293685
1790,2015,-3.600000000000000,622130.199299999978393,9760179.451600000262260
1791,2016,-3.600000000000000,622131.059299999964423,9760184.481599999591708
1792,2017,-3.600000000000000,622119.669299999950454,9760071.601600000634789
1793,2018,-3.700000000000000,622128.459299999987707,9760211.411599999293685
1794,2019,-3.700000000000000,622131.929299999959767,9760189.671599999070168
1795,2021,-0.600000000000000,622153.299299999955110,9760260.061000000685453
1796,2023,-0.900000000000000,622146.109300000010990,9760131.950999999418855
1797,2026,-1.000000000000000,622144.509300000034273,9760121.841000000014901
1798,2027,-1.000000000000000,622152.589299999992363,9760173.151000000536442
1799,2028,-1.100000000000000,622151.649300000048243,9760167.200999999418855
1800,2029,-1.100000000000000,622145.429299999959767,9760126.780999999493361
1801,2030,-1.200000000000000,622137.419299999950454,9760266.790999999269843
1802,2031,-1.200000000000000,622150.149300000048243,9760159.221000000834465
1803,2032,-1.200000000000000,622146.889300000038929,9760139.741000000387430
1804,2033,-1.200000000000000,622147.839299999992363,9760147.171000000089407
1805,2034,-1.200000000000000,622149.169299999950454,9760154.190999999642372
1806,2035,-1.300000000000000,622143.179299999959767,9760116.781600000336766
1807,2036,-1.300000000000000,622157.539299999945797,9760256.971599999815226
1808,2037,-1.300000000000000,622153.319299999973737,9760180.611600000411272
1809,2039,-1.400000000000000,622143.699299999978393,9760263.610999999567866
1810,2042,-1.500000000000000,622153.909300000057556,9760185.661000000312924
1811,2043,-1.500000000000000,622140.179299999959767,9760102.171000000089407
1812,2045,-1.600000000000000,622139.369300000020303,9760096.581000000238419
1813,2046,-1.600000000000000,622157.649300000048243,9760387.280999999493361
1814,2048,-1.600000000000000,622138.489300000015646,9760088.091000000014901
1815,2049,-1.600000000000000,622156.849300000001676,9760381.981000000610948
1816,2051,-1.700000000000000,622137.979300000006333,9760082.831000000238419
1817,2052,-1.700000000000000,622155.979300000006333,9760377.030999999493361
1818,2053,-1.700000000000000,622137.219299999997020,9760077.510999999940395
1819,2055,-1.800000000000000,622155.769300000043586,9760343.841000000014901
1820,2056,-1.800000000000000,622154.209299999987707,9760310.141000000759959
1821,2058,-1.800000000000000,622136.559299999964423,9760071.911000000312924
1822,2059,-1.800000000000000,622154.379300000029616,9760190.671000000089407
1823,2060,-1.900000000000000,622156.889300000038929,9760348.891000000759959
1824,2062,-1.900000000000000,622134.509300000034273,9760261.280999999493361
1825,2064,-2.100000000000000,622154.639300000038929,9760196.010999999940395
1826,2065,-2.100000000000000,622148.589299999992363,9760262.260999999940395
1827,2066,-2.200000000000000,622154.269300000043586,9760209.430999999865890
1828,2067,-2.200000000000000,622154.759300000034273,9760225.190999999642372
1829,2068,-2.300000000000000,622154.019300000043586,9760214.971599999815226
1830,2070,-2.400000000000000,622149.669299999950454,9760253.391000000759959
1831,2071,-2.600000000000000,622133.669299999950454,9760255.921000000089407
1832,2072,-2.700000000000000,622150.179299999959767,9760206.471000000834465
1833,2073,-2.800000000000000,622144.779300000052899,9760251.911000000312924
1834,2074,-3.200000000000000,622139.159300000057556,9760155.681600000709295
1835,2075,-3.300000000000000,622142.309299999964423,9760247.551599999889731
1836,2076,-3.800000000000000,622140.059299999964423,9760208.171599999070168
1837,2077,-3.900000000000000,622140.709299999987707,9760242.761600000783801
1838,2078,-4.000000000000000,622132.829299999983050,9760194.651000000536442
1839,2079,-4.100000000000000,622139.259300000034273,9760237.811000000685453
1840,2080,-4.100000000000000,622133.469299999997020,9760199.710999999195337
1841,2081,-4.100000000000000,622133.349300000001676,9760210.061000000685453
